sample_id,i_bits,o_bits,i_hex,o_hex,count,first_seed,first_cycle,first_pc_id,first_instr_rdata_id
973,0000011110111000001000000011000101100000,0000,0x7b8203160,0x0,1,889,2718,800037d2,010dd413
974,0000011110111000001000000011000101110000,0000,0x7b8203170,0x0,1,889,8951,800037d2,010dd413
975,0000011110111000001011000010100110000000,0000,0x7b82c2980,0x0,1,889,2232,800036e2,010de633
976,0000011110111000001011110011000101101000,0000,0x7b82f3168,0x0,1,889,8015,800036e2,010de633
977,0000011110111001001001110011100101110000,0000,0x7b9273970,0x0,1,888,1855,800030ca,012d8db3
978,0000011110111010001000110011000101101000,0000,0x7ba233168,0x0,1,889,4624,80003baa,014de5b3
979,0000011110111011010011000010000110001000,0000,0x7bb4c2188,0x0,1,889,4866,80003c9e,016d97b3
980,0000011110111011100011110011100101100000,0000,0x7bb8f3960,0x0,1,889,6437,800040c2,017d8db3
981,0000011110111101001110000010100110000000,0000,0x7bd382980,0x0,1,889,7245,800041ce,01ad9d93
982,0000011110111101011011000010000110111000,0000,0x7bd6c21b8,0x0,1,889,5242,80003dee,e3ad9b37
983,0000011110111101011100000010100110000000,0000,0x7bd702980,0x0,1,889,9675,800039a4,01adb433
984,0000011110111101011100000010100110001000,0000,0x7bd702988,0x0,1,889,3498,800039a4,01adb433
985,0000011110111110101001000010000110001000,0000,0x7bea42188,0x0,1,889,682,80000206,dddde5b7
986,0000011110111110101110110011000101101000,0000,0x7bebb3168,0x0,1,888,895,80000206,dddde5b7
987,0000011111000001100110000010000110001000,0000,0x7c1982188,0x0,1,888,1976,8000316e,443e51b7
988,0000011111000011010010110011000101100000,0000,0x7c34b3160,0x0,1,889,6997,8000413a,006e0e13
989,0000011111000011100100000011000101001000,0000,0x7c3903148,0x0,1,889,5599,80003ece,007e7db3
990,0000011111000100011101110011100101100000,0000,0x7c4773960,0x0,1,889,4268,80003a92,008e0e33
991,0000011111001000000111110011000101001000,0000,0x7c81f3148,0x0,1,889,7354,800034a6,290e6637
992,0000011111001000101010110011000101101000,0000,0x7c8ab3168,0x0,1,889,4028,800039fc,011e7f33
993,0000011111001000101010110011000101110000,0000,0x7c8ab3170,0x0,1,889,10897,800039fc,011e7f33
994,0000011111001000111011110011000101100000,0000,0x7c8ef3160,0x0,1,889,5600,80003ed2,011e0e33
995,0000011111001011010000110011000101100000,0000,0x7cb433160,0x0,1,889,5463,80003e5a,016e0e13
996,0000011111001100101000000011000101000000,0000,0x7cca03140,0x0,2,889,4174,80003a4e,419e5113
997,0000011111001110101010000010000110001000,0000,0x7cea82188,0x0,1,889,7585,800035f2,01de5113
998,0000011111001110101010000010000110011000,0000,0x7cea82198,0x0,1,889,1350,800035f2,01de5113
999,0000011111010000011101110011100101100000,0010,0x7d0773960,0x2,1,888,1293,80000318,d60e8e93
1000,0000011111010010100000000010000110001000,0000,0x7d2802188,0x0,1,889,923,800002b6,605ee0b7
1001,0000011111010100011011110011000101100000,0000,0x7d46f3160,0x0,2,889,3327,80003912,008e9a93
1002,0000011111010100111101110011000101111000,0010,0x7d4f73178,0x2,2,889,3558,800039cc,569ecd13
1003,0000011111010111001001000010000110001000,0000,0x7d7242188,0x0,1,889,715,8000021e,eeeef5b7
1004,0000011111010111001110000010100110000000,0000,0x7d7382980,0x0,1,888,926,8000021e,eeeef5b7
1005,0000011111011001000000000011000101100000,0000,0x7d9003160,0x0,1,889,6999,80004140,e52e8393
1006,0000011111011010011010110011000101111000,0000,0x7da6b3178,0x0,1,889,4179,80003a5c,014e9433
1007,0000011111011010011010110011100101100000,0000,0x7da6b3960,0x0,1,889,10997,80003a5c,014e9433
1008,0000011111011100101111110011100101100000,0000,0x7dcbf3960,0x0,1,889,7007,80004154,499eef13
1009,0000011111011111101010000010000110101000,0000,0x7dfa821a8,0x0,1,889,3188,800038d2,01fedcb3
1010,0000011111011111101010000010100110100000,0000,0x7dfa829a0,0x0,1,889,9233,800038d2,01fedcb3
1011,0000011111100001001000000010000110001000,0000,0x7e1202188,0x0,1,888,1732,80003056,e02f7813
1012,0000011111100011100100000011100101000000,0000,0x7e3903940,0x0,1,889,5963,80003fd6,b27f7093
1013,0000011111100100111110110011100101000000,0010,0x7e4fb3940,0x2,1,888,1315,80000320,489f0f13
1014,0000011111100101100000000010000110001000,0000,0x7e5802188,0x0,1,889,5123,80003db2,18bf4093
1015,0000011111100110000111000010100110100000,0000,0x7e61c29a0,0x0,1,889,7602,800035fc,f4cf2013
1016,0000011111100110000111110011100101100000,0000,0x7e61f3960,0x0,1,889,1353,800035fc,f4cf2013
1017,0000011111100110111001000010000110111000,0000,0x7e6e421b8,0x0,1,889,9241,800038d6,c6df7e13
1018,0000011111100110111001110011100101110000,0000,0x7e6e73970,0x0,1,889,3189,800038d6,c6df7e13
1019,0000011111100111100100000010100110000000,0000,0x7e7902980,0x0,2,889,3107,8000387a,8aff3393
1020,0000011111100111101111000010000110001000,0010,0x7e7bc2188,0x2,1,889,9217,800038bc,00ff0eb3
1021,0000011111100111101111000010100110000000,0010,0x7e7bc2980,0x2,1,889,3153,800038bc,00ff0eb3
1022,0000011111101000000000000010000110001000,0000,0x7e8002188,0x0,1,889,150,80000102,0f0f14b7
1023,0000011111101000000000000010000110011000,0000,0x7e8002198,0x0,1,888,544,80000102,0f0f1737
1024,0000011111101000000000000010000110100000,0000,0x7e80021a0,0x0,2,888,697,8000016e,0f0f1737
1025,0000011111101000000000000010100110000000,0000,0x7e8002980,0x0,2,888,997,80000242,0f0f1737
1026,0000011111101000000000000010100110110000,0000,0x7e80029b0,0x0,2,888,831,800001da,0f0f1737
1027,0000011111101010100001000010100110000000,0000,0x7ea842980,0x0,1,889,5001,80003d34,015f2633
1028,0000011111101011010101000010000110001000,0000,0x7eb542188,0x0,1,889,5576,80003ec2,b56f6693
1029,0000011111101101000010110011100101000000,0000,0x7ed0b3940,0x0,1,889,4874,80003cae,91af6c93
1030,0000011111101101010011000010000110111000,0000,0x7ed4c21b8,0x0,1,889,6589,80004128,41af5933
1031,0000011111101101101010110011000101000000,0000,0x7edab3140,0x0,1,888,1220,800002c8,fdbf55b7
1032,0000011111101110000011110011000101000000,0000,0x7ee0f3140,0x0,1,889,4786,80003c32,41cf0533
1033,0000011111101110111011110011000101111000,0000,0x7eeef3178,0x0,1,889,7032,80004168,79df1997
1034,0000011111110000000001000010000110110000,0000,0x7f00421b0,0x0,1,889,5968,80003fda,a60fe713
1035,0000011111110001000110000011000101100000,0000,0x7f1183160,0x0,1,889,4311,80003aae,002faa13
1036,0000011111110001001000110011100101000000,0000,0x7f1233940,0x0,1,889,7055,8000417c,002f8733
1037,0000011111110001011001000010000110100000,0000,0x7f16421a0,0x0,1,889,4315,80003ab4,002f9f93
1038,0000011111110010001000000010000110010000,0000,0x7f2202190,0x0,1,889,5272,80003dfe,404fd2b3
1039,0000011111110010100000000010100110110000,0000,0x7f28029b0,0x0,1,888,1601,80003028,005f93b3
1040,0000011111110010101101000010100110100000,0000,0x7f2b429a0,0x0,1,888,5983,80003322,e85faa93
1041,0000011111110010110110000010100110000000,0000,0x7f2d82980,0x0,1,889,1467,80003622,6e5fae13
1042,0000011111110010110110110011100101000000,0000,0x7f2db3940,0x0,1,889,7690,80003622,6e5fae13
1043,0000011111110100001000110011000101111000,0010,0x7f4233178,0x2,1,889,4266,80003a8a,008fbeb3
1044,0000011111110100011110000010100110100000,0000,0x7f47829a0,0x0,1,888,1319,80000324,fa8f9fb7
1045,0000011111110100101101000010000110001000,0000,0x7f4b42188,0x0,1,889,9843,800039ec,429fa413
1046,0000011111110100101101110011000101101000,0000,0x7f4b73168,0x0,1,889,4014,800039ec,429fa413
1047,0000011111110101110110110011100101000000,0000,0x7f5db3940,0x0,1,889,2339,80003732,00bff633
1048,0000011111110111011111000010100110000000,0010,0x7f77c2980,0x2,1,889,7279,800041dc,00ef9133
